"CustomerID","Churn"
"Cust5373","No"
"Cust1661","No"
"Cust3322","No"
"Cust4258","Yes"
"Cust2955","No"
"Cust5458","No"
"Cust4022","Yes"
"Cust6016","No"
"Cust5637","No"
"Cust5789","No"
"Cust3080","No"
"Cust4493","No"
"Cust4823","No"
"Cust1409","No"
"Cust1364","No"
"Cust5662","No"
"Cust3257","No"
"Cust1266","No"
"Cust3417","No"
"Cust3719","No"
"Cust2994","No"
"Cust4845","Yes"
"Cust2976","No"
"Cust3004","No"
"Cust2335","No"
"Cust2509","No"
"Cust2738","No"
"Cust2765","No"
"Cust2055","No"
"Cust3951","No"
"Cust4797","Yes"
"Cust6463","No"
"Cust5540","Yes"
"Cust2380","No"
"Cust4425","No"
"Cust4835","No"
"Cust2642","No"
"Cust1825","No"
"Cust2981","Yes"
"Cust2788","Yes"
"Cust5786","Yes"
"Cust5417","No"
"Cust4543","No"
"Cust2698","Yes"
"Cust3679","No"
"Cust4461","No"
"Cust4375","No"
"Cust2458","No"
"Cust6238","No"
"Cust5280","No"
"Cust1745","No"
"Cust3369","No"
"Cust3683","No"
"Cust3705","No"
"Cust1340","Yes"
"Cust2213","Yes"
"Cust5788","No"
"Cust5333","No"
"Cust3459","No"
"Cust5805","No"
"Cust3604","Yes"
"Cust3709","No"
"Cust2705","No"
"Cust5690","No"
"Cust6440","Yes"
"Cust6160","No"
"Cust3039","No"
"Cust2396","No"
"Cust1623","No"
"Cust5031","No"
"Cust4312","Yes"
"Cust5491","Yes"
"Cust4344","No"
"Cust3214","No"
"Cust1270","No"
"Cust1974","Yes"
"Cust3374","No"
"Cust5868","No"
"Cust4030","No"
"Cust5457","No"
"Cust4224","Yes"
"Cust4884","Yes"
"Cust1271","No"
"Cust5626","No"
"Cust5944","No"
"Cust2936","No"
"Cust4395","No"
"Cust5571","Yes"
"Cust3620","No"
"Cust1403","Yes"
"Cust4570","No"
"Cust3753","Yes"
"Cust4571","Yes"
"Cust2901","No"
"Cust5927","No"
"Cust6018","No"
"Cust2658","Yes"
"Cust3979","No"
"Cust2894","Yes"
"Cust5836","No"
"Cust6087","No"
"Cust4727","No"
"Cust4901","No"
"Cust5213","No"
"Cust3296","No"
"Cust1322","No"
"Cust4621","No"
"Cust5968","No"
"Cust3075","Yes"
"Cust1299","No"
"Cust3639","No"
"Cust1543","No"
"Cust5298","Yes"
"Cust2154","Yes"
"Cust2145","Yes"
"Cust1491","No"
"Cust6069","No"
"Cust5708","Yes"
"Cust3189","No"
"Cust1640","No"
"Cust2552","No"
"Cust4031","No"
"Cust3819","No"
"Cust1729","No"
"Cust2621","Yes"
"Cust6155","No"
"Cust3119","No"
"Cust5204","Yes"
"Cust4812","No"
"Cust2445","No"
"Cust5412","Yes"
"Cust4000","No"
"Cust5518","No"
"Cust2235","No"
"Cust4222","No"
"Cust5691","No"
"Cust6443","No"
"Cust5928","No"
"Cust5007","No"
"Cust3249","Yes"
"Cust5898","Yes"
"Cust2672","No"
"Cust1576","No"
"Cust6109","Yes"
"Cust5121","No"
"Cust3503","No"
"Cust6231","Yes"
"Cust5454","Yes"
"Cust6119","No"
"Cust3839","No"
"Cust2813","No"
"Cust2523","No"
"Cust4416","No"
"Cust4253","No"
"Cust1783","No"
"Cust3553","No"
"Cust3404","Yes"
"Cust3989","No"
"Cust1247","Yes"
"Cust2769","No"
"Cust6287","No"
"Cust5155","No"
"Cust2886","No"
"Cust2804","No"
"Cust3754","No"
"Cust6171","No"
"Cust5924","Yes"
"Cust3457","No"
"Cust3584","No"
"Cust4702","Yes"
"Cust3907","No"
"Cust5175","No"
"Cust4318","No"
"Cust1429","No"
"Cust1740","No"
"Cust4764","Yes"
"Cust2062","No"
"Cust3002","No"
"Cust3827","No"
"Cust5300","No"
"Cust3285","Yes"
"Cust2121","No"
"Cust1246","No"
"Cust5605","Yes"
"Cust5570","Yes"
"Cust5891","Yes"
"Cust2721","No"
"Cust4187","Yes"
"Cust6203","Yes"
"Cust3163","No"
"Cust3442","No"
"Cust1468","No"
"Cust2763","Yes"
"Cust5695","Yes"
"Cust5203","No"
"Cust2572","No"
"Cust3062","No"
"Cust5906","No"
"Cust5634","No"
"Cust2879","No"
"Cust2499","No"
"Cust2347","No"
"Cust5677","Yes"
"Cust2986","No"
"Cust4484","Yes"
"Cust2500","Yes"
"Cust2846","Yes"
"Cust2387","No"
"Cust3547","No"
"Cust2493","No"
"Cust5073","Yes"
"Cust6115","Yes"
"Cust6041","No"
"Cust5048","No"
"Cust4008","No"
"Cust5893","No"
"Cust2333","No"
"Cust4996","No"
"Cust4455","No"
"Cust4489","Yes"
"Cust5403","Yes"
"Cust5101","No"
"Cust4244","No"
"Cust6326","Yes"
"Cust2246","No"
"Cust4479","No"
"Cust1904","No"
"Cust2119","No"
"Cust4065","No"
"Cust2856","Yes"
"Cust2712","No"
"Cust3484","No"
"Cust2474","Yes"
"Cust4718","No"
"Cust6157","No"
"Cust2674","Yes"
"Cust6020","No"
"Cust5516","No"
"Cust3798","Yes"
"Cust4100","No"
"Cust4129","No"
"Cust4339","No"
"Cust5148","Yes"
"Cust4669","No"
"Cust3454","Yes"
"Cust5263","No"
"Cust5466","No"
"Cust2598","No"
"Cust6224","No"
"Cust5528","Yes"
"Cust2397","No"
"Cust4467","No"
"Cust5364","No"
"Cust1592","No"
"Cust2904","Yes"
"Cust1287","No"
"Cust1702","No"
"Cust6082","No"
"Cust5390","No"
"Cust3146","Yes"
"Cust2099","No"
"Cust3222","Yes"
"Cust6140","No"
"Cust4818","No"
"Cust6423","No"
"Cust2687","No"
"Cust4795","No"
"Cust3747","No"
"Cust4073","Yes"
"Cust3663","No"
"Cust5730","Yes"
"Cust1458","No"
"Cust5220","Yes"
"Cust3271","No"
"Cust6220","No"
"Cust2095","No"
"Cust4365","Yes"
"Cust1441","No"
"Cust4883","No"
"Cust1695","No"
"Cust1478","Yes"
"Cust5039","Yes"
"Cust1417","No"
"Cust3970","No"
"Cust6219","No"
"Cust1837","No"
"Cust3852","No"
"Cust1912","Yes"
"Cust6385","No"
"Cust3410","No"
"Cust2970","No"
"Cust2261","Yes"
"Cust6442","No"
"Cust3851","No"
"Cust2205","No"
"Cust5145","No"
"Cust4446","No"
"Cust4007","Yes"
"Cust1360","No"
"Cust4668","No"
"Cust5922","No"
"Cust3869","Yes"
"Cust4591","No"
"Cust5086","No"
"Cust3729","No"
"Cust6028","No"
"Cust1793","No"
"Cust5122","No"
"Cust2257","No"
"Cust3022","No"
"Cust4145","No"
"Cust1658","No"
"Cust4469","No"
"Cust4779","No"
"Cust1226","Yes"
"Cust3335","Yes"
"Cust1860","No"
"Cust2426","Yes"
"Cust1281","No"
"Cust3675","No"
"Cust1612","No"
"Cust2448","Yes"
"Cust4618","Yes"
"Cust1950","No"
"Cust1430","No"
"Cust1776","No"
"Cust4303","No"
"Cust3235","No"
"Cust4260","No"
"Cust6268","Yes"
"Cust2140","No"
"Cust2437","No"
"Cust3123","No"
"Cust3572","Yes"
"Cust5224","Yes"
"Cust4532","Yes"
"Cust5171","No"
"Cust5185","No"
"Cust5622","No"
"Cust2939","Yes"
"Cust3721","Yes"
"Cust4275","No"
"Cust1636","No"
"Cust5251","No"
"Cust5999","Yes"
"Cust4317","Yes"
"Cust3778","No"
"Cust5345","No"
"Cust6047","No"
"Cust1537","No"
"Cust5661","No"
"Cust5910","Yes"
"Cust5423","No"
"Cust3294","No"
"Cust3790","Yes"
"Cust3251","Yes"
"Cust3116","Yes"
"Cust3720","No"
"Cust3061","No"
"Cust3120","No"
"Cust5411","No"
"Cust3393","No"
"Cust5505","No"
"Cust4004","Yes"
"Cust5352","No"
"Cust3863","No"
"Cust2344","Yes"
"Cust2683","No"
"Cust3328","No"
"Cust3652","No"
"Cust4444","No"
"Cust5522","No"
"Cust4405","No"
"Cust4475","No"
"Cust2537","Yes"
"Cust3437","No"
"Cust1529","No"
"Cust1331","No"
"Cust3171","Yes"
"Cust5777","No"
"Cust1257","No"
"Cust5870","No"
"Cust5272","No"
"Cust2533","No"
"Cust1263","No"
"Cust1764","No"
"Cust6195","No"
"Cust4393","Yes"
"Cust4406","No"
"Cust3275","No"
"Cust1954","No"
"Cust2241","No"
"Cust3903","No"
"Cust5681","Yes"
"Cust4451","No"
"Cust5304","No"
"Cust1710","No"
"Cust6037","No"
"Cust4826","No"
"Cust4149","No"
"Cust5731","No"
"Cust3749","No"
"Cust1680","No"
"Cust3272","No"
"Cust5878","No"
"Cust2215","No"
"Cust4280","No"
"Cust2711","No"
"Cust2662","No"
"Cust1609","No"
"Cust3010","Yes"
"Cust2314","No"
"Cust5503","No"
"Cust5693","No"
"Cust1936","No"
"Cust4759","Yes"
"Cust4972","No"
"Cust1718","No"
"Cust5594","Yes"
"Cust4286","No"
"Cust4796","Yes"
"Cust2190","No"
"Cust2110","Yes"
"Cust6071","No"
"Cust2431","No"
"Cust5780","No"
"Cust3012","No"
"Cust6458","No"
"Cust2319","No"
"Cust3365","No"
"Cust3157","Yes"
"Cust2620","No"
"Cust2548","No"
"Cust3450","Yes"
"Cust3461","No"
"Cust5112","No"
"Cust3228","No"
"Cust3686","No"
"Cust2152","No"
"Cust6133","No"
"Cust2875","No"
"Cust5179","Yes"
"Cust1329","No"
"Cust3312","No"
"Cust5229","No"
"Cust4480","No"
"Cust1920","No"
"Cust2742","No"
"Cust4636","No"
"Cust1622","No"
"Cust3291","No"
"Cust1580","No"
"Cust4430","No"
"Cust3159","Yes"
"Cust5601","No"
"Cust3371","Yes"
"Cust3958","Yes"
"Cust4143","Yes"
"Cust4885","No"
"Cust3832","No"
"Cust5496","No"
"Cust4667","No"
"Cust3513","No"
"Cust3569","No"
"Cust3357","No"
"Cust2403","Yes"
"Cust3168","No"
"Cust4913","No"
"Cust4108","No"
"Cust4124","Yes"
"Cust6335","No"
"Cust1674","No"
"Cust2816","No"
"Cust1772","Yes"
"Cust2906","No"
"Cust5481","No"
"Cust2534","Yes"
"Cust3333","Yes"
"Cust2668","No"
"Cust3911","No"
"Cust5908","No"
"Cust4525","No"
"Cust1408","No"
"Cust3460","No"
"Cust4601","No"
"Cust4978","No"
"Cust6318","Yes"
"Cust3324","No"
"Cust4001","Yes"
"Cust6110","Yes"
"Cust3250","Yes"
"Cust4078","Yes"
"Cust1479","No"
"Cust6127","No"
"Cust5504","No"
"Cust1998","No"
"Cust4491","No"
"Cust2041","No"
"Cust5985","No"
"Cust4377","Yes"
"Cust2039","No"
"Cust2589","No"
"Cust2619","No"
"Cust3426","No"
"Cust4860","No"
"Cust2702","Yes"
"Cust1339","No"
"Cust5084","No"
"Cust2100","No"
"Cust4328","No"
"Cust3942","No"
"Cust5461","Yes"
"Cust2417","No"
"Cust6126","Yes"
"Cust1236","No"
"Cust3142","No"
"Cust5856","Yes"
"Cust4082","Yes"
"Cust5828","Yes"
"Cust2760","No"
"Cust5674","Yes"
"Cust5391","No"
"Cust6449","No"
"Cust2299","No"
"Cust2604","Yes"
"Cust2597","No"
"Cust2676","No"
"Cust6276","No"
"Cust2931","No"
"Cust1841","No"
"Cust6038","Yes"
"Cust2671","Yes"
"Cust2842","No"
"Cust5609","Yes"
"Cust3102","No"
"Cust3818","Yes"
"Cust3470","No"
"Cust3420","No"
"Cust4302","Yes"
"Cust5837","No"
"Cust1999","No"
"Cust5627","No"
"Cust1650","Yes"
"Cust1967","No"
"Cust5235","No"
"Cust2210","No"
"Cust2395","No"
"Cust6263","No"
"Cust5165","Yes"
"Cust4468","Yes"
"Cust5268","Yes"
"Cust1872","No"
"Cust6061","No"
"Cust2024","No"
"Cust3878","Yes"
"Cust2178","No"
"Cust1657","No"
"Cust5047","Yes"
"Cust4915","No"
"Cust2810","No"
"Cust3085","No"
"Cust2999","No"
"Cust4367","No"
"Cust2960","No"
"Cust4400","No"
"Cust4343","No"
"Cust3336","Yes"
"Cust5833","No"
"Cust4141","Yes"
"Cust5150","No"
"Cust5428","No"
"Cust4751","No"
"Cust4215","No"
"Cust3266","No"
"Cust2129","Yes"
"Cust2270","No"
"Cust4907","No"
"Cust1245","Yes"
"Cust1826","No"
"Cust3676","No"
"Cust2795","No"
"Cust2044","No"
"Cust2581","Yes"
"Cust5955","Yes"
"Cust5957","No"
"Cust1439","Yes"
"Cust4122","No"
"Cust4880","No"
"Cust4976","No"
"Cust5967","No"
"Cust1283","Yes"
"Cust3318","No"
"Cust4452","Yes"
"Cust2211","Yes"
"Cust1465","No"
"Cust4012","No"
"Cust6131","No"
"Cust3471","No"
"Cust6100","No"
"Cust2147","Yes"
"Cust3501","No"
"Cust4537","No"
"Cust4080","No"
"Cust3817","No"
"Cust5487","No"
"Cust3904","No"
"Cust1761","Yes"
"Cust5320","No"
"Cust5214","No"
"Cust5900","No"
"Cust2799","Yes"
"Cust3931","No"
"Cust3031","No"
"Cust1437","No"
"Cust2764","No"
"Cust5617","No"
"Cust1823","Yes"
"Cust2382","Yes"
"Cust5156","Yes"
"Cust1972","No"
"Cust2717","No"
"Cust5552","No"
"Cust4128","Yes"
"Cust6042","No"
"Cust1584","Yes"
"Cust6273","Yes"
"Cust5351","No"
"Cust3828","No"
"Cust5519","No"
"Cust1369","No"
"Cust6297","No"
"Cust4505","No"
"Cust5336","Yes"
"Cust6359","No"
"Cust3914","No"
"Cust2867","Yes"
"Cust2609","No"
"Cust5997","No"
"Cust1568","No"
"Cust3934","No"
"Cust4482","No"
"Cust2475","Yes"
"Cust4514","No"
"Cust5405","No"
"Cust3226","Yes"
"Cust4833","No"
"Cust2833","No"
"Cust4226","No"
"Cust4971","No"
"Cust5374","No"
"Cust3515","Yes"
"Cust3261","No"
"Cust5542","No"
"Cust2375","No"
"Cust5954","No"
"Cust1415","No"
"Cust5579","Yes"
"Cust6322","Yes"
"Cust1867","Yes"
"Cust5797","No"
"Cust3955","No"
"Cust6457","No"
"Cust4003","Yes"
"Cust5606","Yes"
"Cust1914","Yes"
"Cust1438","No"
"Cust2341","No"
"Cust3269","No"
"Cust2318","Yes"
"Cust6363","No"
"Cust1642","No"
"Cust4411","No"
"Cust1399","No"
"Cust2963","No"
"Cust3968","No"
"Cust3201","No"
"Cust3210","Yes"
"Cust4782","No"
"Cust5421","No"
"Cust4292","No"
"Cust1535","No"
"Cust2101","Yes"
"Cust3759","Yes"
"Cust3699","No"
"Cust3040","No"
"Cust6103","No"
"Cust4170","Yes"
"Cust5992","Yes"
"Cust5799","No"
"Cust1901","No"
"Cust2340","No"
"Cust2616","No"
"Cust5800","Yes"
"Cust2566","No"
"Cust1608","No"
"Cust1768","Yes"
"Cust1737","No"
"Cust2420","No"
"Cust4139","Yes"
"Cust4868","No"
"Cust5815","No"
"Cust5022","No"
"Cust1425","No"
"Cust4388","No"
"Cust1668","Yes"
"Cust1756","No"
"Cust3964","No"
"Cust5759","No"
"Cust3587","No"
"Cust5678","Yes"
"Cust3045","Yes"
"Cust1357","No"
"Cust3566","No"
"Cust3684","No"
"Cust4237","No"
"Cust2937","No"
"Cust3884","No"
"Cust6281","Yes"
"Cust2404","No"
"Cust3125","No"
"Cust1280","No"
"Cust3334","No"
"Cust5744","No"
"Cust4583","Yes"
"Cust2422","No"
"Cust1929","No"
"Cust1792","Yes"
"Cust5142","No"
"Cust3495","No"
"Cust2783","No"
"Cust3299","No"
"Cust1638","No"
"Cust3380","No"
"Cust1298","No"
"Cust2961","Yes"
"Cust1520","No"
"Cust2288","Yes"
"Cust4414","No"
"Cust1454","Yes"
"Cust5301","No"
"Cust6271","No"
"Cust6312","No"
"Cust5764","No"
"Cust1332","No"
"Cust5302","Yes"
"Cust5961","No"
"Cust3337","No"
"Cust3247","Yes"
"Cust2309","No"
"Cust1987","Yes"
"Cust3991","Yes"
"Cust6209","No"
"Cust6154","No"
"Cust3786","No"
"Cust4725","No"
"Cust4813","No"
"Cust2384","No"
"Cust4359","No"
"Cust2703","No"
"Cust1230","No"
"Cust2753","No"
"Cust3813","Yes"
"Cust2903","Yes"
"Cust1795","No"
"Cust6258","No"
"Cust2954","No"
"Cust1414","Yes"
"Cust3511","No"
"Cust2796","No"
"Cust4847","No"
"Cust4863","Yes"
"Cust6482","No"
"Cust6270","No"
"Cust4290","Yes"
"Cust3973","No"
"Cust4223","Yes"
"Cust4853","Yes"
"Cust1297","No"
"Cust2632","No"
"Cust1717","No"
"Cust3543","No"
"Cust1944","Yes"
"Cust6211","No"
"Cust4301","No"
"Cust4154","Yes"
"Cust3520","Yes"
"Cust5228","No"
"Cust6078","No"
"Cust5864","Yes"
"Cust4635","No"
"Cust2339","No"
"Cust2908","No"
"Cust4166","Yes"
"Cust4218","No"
"Cust1488","No"
"Cust5576","Yes"
"Cust3467","No"
"Cust2376","No"
"Cust2644","No"
"Cust2286","No"
"Cust2639","No"
"Cust4641","No"
"Cust6161","No"
"Cust1573","Yes"
"Cust1291","Yes"
"Cust3696","No"
"Cust2754","No"
"Cust5982","No"
"Cust3537","No"
"Cust2868","Yes"
"Cust3670","No"
"Cust3486","No"
"Cust5271","No"
"Cust2635","Yes"
"Cust2690","No"
"Cust4267","No"
"Cust2150","Yes"
"Cust1840","No"
"Cust4720","No"
"Cust6120","Yes"
"Cust3647","No"
"Cust4508","Yes"
"Cust4220","No"
"Cust4739","No"
"Cust5717","No"
"Cust1451","No"
"Cust4427","Yes"
"Cust3113","Yes"
"Cust6053","No"
"Cust3298","No"
"Cust2651","No"
"Cust2226","No"
"Cust4540","Yes"
"Cust2179","No"
"Cust3016","No"
"Cust4185","No"
"Cust2775","Yes"
"Cust3150","Yes"
"Cust5543","No"
"Cust1343","No"
"Cust3363","Yes"
"Cust5577","No"
"Cust3578","Yes"
"Cust3849","No"
"Cust5719","No"
"Cust3304","No"
"Cust5273","No"
"Cust5835","No"
"Cust4983","No"
"Cust6032","No"
"Cust5349","No"
"Cust5468","No"
"Cust5943","No"
"Cust4530","No"
"Cust1834","No"
"Cust4859","Yes"
"Cust1996","Yes"
"Cust2606","No"
"Cust1732","No"
"Cust4346","No"
"Cust5355","No"
"Cust1583","No"
"Cust4449","No"
"Cust5276","No"
"Cust5527","Yes"
"Cust5664","No"
"Cust5863","No"
"Cust1444","No"
"Cust4670","No"
"Cust3492","No"
"Cust3608","No"
"Cust6426","No"
"Cust5933","No"
"Cust5655","Yes"
"Cust4144","No"
"Cust2153","No"
"Cust2446","No"
"Cust5612","No"
"Cust5312","Yes"
"Cust3232","No"
"Cust5746","No"
"Cust3094","No"
"Cust4304","Yes"
"Cust4869","No"
"Cust5035","No"
"Cust4870","Yes"
"Cust4311","No"
"Cust6366","No"
"Cust6414","No"
"Cust3564","No"
"Cust2821","No"
"Cust2977","No"
"Cust1705","No"
"Cust1616","No"
"Cust5180","No"
"Cust3358","No"
"Cust3899","No"
"Cust1494","No"
"Cust2476","No"
"Cust3088","No"
"Cust4115","Yes"
"Cust6497","No"
"Cust6431","No"
"Cust3493","Yes"
"Cust1897","No"
"Cust6412","Yes"
"Cust5283","No"
"Cust2865","No"
"Cust6206","No"
"Cust6066","No"
"Cust2916","No"
"Cust1884","No"
"Cust3216","Yes"
"Cust4097","No"
"Cust2273","No"
"Cust4308","No"
"Cust5246","No"
"Cust4658","No"
"Cust5892","No"
"Cust2311","Yes"
"Cust1268","Yes"
"Cust1498","No"
"Cust4009","Yes"
"Cust3162","No"
"Cust3096","No"
"Cust3009","No"
"Cust1309","No"
"Cust4585","Yes"
"Cust1889","No"
"Cust2852","Yes"
"Cust4999","Yes"
"Cust1411","No"
"Cust5844","No"
"Cust3981","Yes"
"Cust2169","No"
"Cust3507","No"
"Cust2516","Yes"
"Cust1746","No"
"Cust3661","No"
"Cust2470","Yes"
"Cust1442","No"
"Cust2631","Yes"
"Cust2538","No"
"Cust2022","No"
"Cust3876","No"
"Cust5334","Yes"
"Cust1631","Yes"
"Cust1935","No"
"Cust4250","Yes"
"Cust3414","No"
"Cust4902","No"
"Cust4016","No"
"Cust2920","No"
"Cust5812","No"
"Cust6107","Yes"
"Cust2714","No"
"Cust5401","Yes"
"Cust2206","No"
"Cust3671","Yes"
"Cust5212","No"
"Cust4742","Yes"
"Cust5154","No"
"Cust4663","Yes"
"Cust4213","No"
"Cust6051","No"
"Cust3571","No"
"Cust4925","No"
"Cust4766","Yes"
"Cust6084","Yes"
"Cust6234","No"
"Cust6280","No"
"Cust6105","No"
"Cust4961","No"
"Cust2199","Yes"
"Cust1762","No"
"Cust4040","No"
"Cust6422","No"
"Cust2929","No"
"Cust3173","No"
"Cust5529","Yes"
"Cust2704","Yes"
"Cust6288","No"
"Cust1432","No"
"Cust1606","No"
"Cust2759","No"
"Cust2477","No"
"Cust6316","No"
"Cust5521","No"
"Cust2570","No"
"Cust5628","No"
"Cust5470","No"
"Cust5091","No"
"Cust6094","No"
"Cust5069","No"
"Cust1205","Yes"
"Cust2133","No"
"Cust6305","No"
"Cust5729","No"
"Cust3195","No"
"Cust2278","Yes"
"Cust5079","No"
"Cust5042","No"
"Cust1988","No"
"Cust1847","No"
"Cust2164","Yes"
"Cust2036","No"
"Cust5586","Yes"
"Cust3224","No"
"Cust5793","No"
"Cust3355","Yes"
"Cust2256","No"
"Cust3862","No"
"Cust1591","No"
"Cust2180","Yes"
"Cust5029","Yes"
"Cust5749","No"
"Cust2725","No"
"Cust6396","No"
"Cust4645","No"
"Cust3095","No"
"Cust6471","No"
"Cust4937","Yes"
"Cust4373","Yes"
"Cust2454","No"
"Cust5981","Yes"
"Cust5158","No"
"Cust2000","No"
"Cust6086","No"
"Cust4111","No"
"Cust3321","No"
"Cust2940","No"
"Cust6496","No"
"Cust4181","No"
"Cust4349","No"
"Cust1530","Yes"
"Cust2752","Yes"
"Cust3114","No"
"Cust6364","No"
"Cust4350","Yes"
"Cust3028","Yes"
"Cust6437","No"
"Cust3861","Yes"
"Cust3738","Yes"
"Cust2042","Yes"
"Cust6237","No"
"Cust6227","Yes"
"Cust4747","No"
"Cust2726","No"
"Cust2551","No"
"Cust5853","No"
"Cust3701","No"
"Cust2777","No"
"Cust2520","Yes"
"Cust6474","No"
"Cust2142","Yes"
"Cust4197","No"
"Cust2156","No"
"Cust5603","No"
"Cust4620","No"
"Cust4846","Yes"
"Cust1744","Yes"
"Cust5030","No"
"Cust4101","No"
"Cust2098","No"
"Cust1395","No"
"Cust4630","No"
"Cust1990","No"
"Cust3405","No"
"Cust1678","No"
"Cust4589","No"
"Cust2060","No"
"Cust5093","No"
"Cust2966","No"
"Cust5854","No"
"Cust2948","No"
"Cust3565","No"
"Cust5946","Yes"
"Cust4716","Yes"
"Cust2649","No"
"Cust1769","No"
"Cust3860","No"
"Cust3148","No"
"Cust2617","No"
"Cust2414","No"
"Cust1838","No"
"Cust3352","No"
"Cust5665","No"
"Cust6478","No"
"Cust6410","No"
"Cust3097","No"
"Cust1690","No"
"Cust1582","No"
"Cust1725","Yes"
"Cust3356","Yes"
"Cust4431","No"
"Cust5002","No"
"Cust2745","No"
"Cust1930","No"
"Cust4792","No"
"Cust5700","Yes"
"Cust5707","No"
"Cust5021","No"
"Cust3881","No"
"Cust3717","No"
"Cust6189","No"
"Cust3314","No"
"Cust1550","No"
"Cust2038","Yes"
"Cust5941","No"
"Cust5752","No"
"Cust5176","No"
"Cust4932","No"
"Cust6190","Yes"
"Cust2020","No"
"Cust5513","Yes"
"Cust4249","No"
"Cust3829","No"
"Cust4656","No"
"Cust4691","Yes"
"Cust4219","No"
"Cust6330","No"
"Cust1379","No"
"Cust5415","No"
"Cust2772","No"
"Cust4497","No"
"Cust5269","No"
"Cust5308","No"
"Cust4865","Yes"
"Cust3593","No"
"Cust6029","No"
"Cust2012","No"
"Cust4247","No"
"Cust4477","No"
"Cust1377","No"
"Cust4248","No"
"Cust6285","No"
"Cust2195","No"
"Cust1939","No"
"Cust3748","No"
"Cust6063","Yes"
"Cust6239","No"
"Cust5485","Yes"
"Cust5595","No"
"Cust1312","No"
"Cust5445","No"
"Cust4450","No"
"Cust3341","Yes"
"Cust5965","Yes"
"Cust1248","No"
"Cust6277","No"
"Cust6352","Yes"
"Cust4602","Yes"
"Cust3193","Yes"
"Cust5742","No"
"Cust1875","No"
"Cust2781","Yes"
"Cust1675","No"
"Cust1450","Yes"
"Cust2134","No"
"Cust5871","No"
"Cust5592","No"
"Cust6015","No"
"Cust1285","No"
"Cust4989","No"
"Cust4689","No"
"Cust6466","No"
"Cust1627","No"
"Cust4381","Yes"
"Cust1921","No"
"Cust5774","No"
"Cust2897","No"
"Cust4050","No"
"Cust1407","No"
"Cust1394","No"
"Cust2369","Yes"
"Cust2374","No"
"Cust1262","No"
"Cust4075","No"
"Cust5615","No"
"Cust2700","No"
"Cust1895","No"
"Cust5340","No"
"Cust3825","Yes"
"Cust5841","Yes"
"Cust2857","Yes"
"Cust4558","No"
"Cust4127","No"
"Cust4706","No"
"Cust3616","No"
"Cust1555","No"
"Cust5694","Yes"
"Cust3527","No"
"Cust4933","Yes"
"Cust1514","No"
"Cust1473","No"
"Cust5000","No"
"Cust1664","Yes"
"Cust5873","No"
"Cust2292","No"
"Cust2227","No"
"Cust1272","No"
"Cust3428","No"
"Cust3177","No"
"Cust2308","Yes"
"Cust3185","No"
"Cust5718","No"
"Cust2618","No"
"Cust2307","Yes"
"Cust5322","No"
"Cust2240","No"
"Cust3823","No"
"Cust4994","No"
"Cust2028","No"
"Cust6011","Yes"
"Cust2975","No"
"Cust2037","No"
"Cust2050","No"
"Cust3259","No"
"Cust3714","No"
"Cust4918","No"
"Cust2951","No"
"Cust2882","No"
"Cust3967","No"
"Cust1452","No"
"Cust3069","No"
"Cust3400","No"
"Cust3772","No"
"Cust1475","No"
"Cust3796","No"
"Cust5686","No"
"Cust6498","Yes"
"Cust5631","Yes"
"Cust4657","Yes"
"Cust4227","No"
"Cust2670","No"
"Cust3552","Yes"
"Cust4886","Yes"
"Cust2689","No"
"Cust6005","No"
"Cust3434","No"
"Cust3388","No"
"Cust5357","Yes"
"Cust2661","No"
"Cust3083","Yes"
"Cust4965","No"
"Cust2787","No"
"Cust3117","Yes"
"Cust1464","No"
"Cust2118","No"
"Cust3376","No"
"Cust3231","No"
"Cust4255","Yes"
"Cust4578","No"
"Cust5292","No"
"Cust3204","No"
"Cust3401","No"
"Cust4077","No"
"Cust1326","Yes"
"Cust3812","No"
"Cust6201","Yes"
"Cust4568","No"
"Cust5094","No"
"Cust1241","No"
"Cust3538","No"
"Cust4945","No"
"Cust5041","Yes"
"Cust1284","No"
"Cust6494","No"
"Cust3804","No"
"Cust1789","No"
"Cust4063","Yes"
"Cust1244","No"
"Cust4834","No"
"Cust4054","Yes"
"Cust3653","Yes"
"Cust2823","No"
"Cust5761","No"
"Cust3961","No"
"Cust6481","No"
"Cust1727","No"
"Cust3794","No"
"Cust1575","Yes"
"Cust5885","No"
"Cust3197","Yes"
"Cust6226","No"
"Cust3482","No"
"Cust6116","Yes"
"Cust2667","No"
"Cust5191","Yes"
"Cust5877","Yes"
"Cust4922","No"
"Cust2192","No"
"Cust3838","Yes"
"Cust3597","Yes"
"Cust6026","Yes"
"Cust4037","No"
"Cust2115","No"
"Cust3485","No"
"Cust5376","No"
"Cust3059","No"
"Cust3528","No"
"Cust6248","No"
"Cust5281","No"
"Cust5858","No"
"Cust2363","No"
"Cust6417","No"
"Cust5807","No"
"Cust6193","No"
"Cust4923","No"
"Cust2979","No"
"Cust5222","No"
"Cust2519","Yes"
"Cust4876","Yes"
"Cust1526","Yes"
"Cust6339","No"
"Cust3118","No"
"Cust2921","No"
"Cust2325","No"
"Cust1275","Yes"
"Cust1337","No"
"Cust5100","No"
"Cust3971","No"
"Cust2828","Yes"
"Cust1233","No"
"Cust4851","No"
"Cust4026","No"
"Cust2021","No"
"Cust6272","No"
"Cust2891","No"
"Cust1549","No"
"Cust2282","No"
